mID,mName,mSubType,mRarity,mResourceID
33503,+3 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33504,+4 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33505,+5 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33506,+6 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33507,+7 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33508,+8 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33509,+9 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33510,+10 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33511,+11 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33512,+12 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33513,+13 아크 데빌리스 나이트의 퇴마대검,4,3,33020
33520,+0 아크 데빌리스 나이트의 심연대검,4,3,33280
33521,+1 아크 데빌리스 나이트의 심연대검,4,3,33280
33522,+2 아크 데빌리스 나이트의 심연대검,4,3,33280
33523,+3 아크 데빌리스 나이트의 심연대검,4,3,33280
33524,+4 아크 데빌리스 나이트의 심연대검,4,3,33280
33525,+5 아크 데빌리스 나이트의 심연대검,4,3,33280
33526,+6 아크 데빌리스 나이트의 심연대검,4,3,33280
33527,+7 아크 데빌리스 나이트의 심연대검,4,3,33280
33528,+8 아크 데빌리스 나이트의 심연대검,4,3,33280
33529,+9 아크 데빌리스 나이트의 심연대검,4,3,33280
33530,+10 아크 데빌리스 나이트의 심연대검,4,3,33280
33531,+11 아크 데빌리스 나이트의 심연대검,4,3,33280
33532,+12 아크 데빌리스 나이트의 심연대검,4,3,33280
33533,+13 아크 데빌리스 나이트의 심연대검,4,3,33280
33540,+0 바다의 헤라켄의 심연대검,4,3,33280
33541,+1 바다의 헤라켄의 심연대검,4,3,33280
33542,+2 바다의 헤라켄의 심연대검,4,3,33280
33543,+3 바다의 헤라켄의 심연대검,4,3,33280
33544,+4 바다의 헤라켄의 심연대검,4,3,33280
33545,+5 바다의 헤라켄의 심연대검,4,3,33280
33546,+6 바다의 헤라켄의 심연대검,4,3,33280
33547,+7 바다의 헤라켄의 심연대검,4,3,33280
33548,+8 바다의 헤라켄의 심연대검,4,3,33280
33549,+9 바다의 헤라켄의 심연대검,4,3,33280
33550,+10 바다의 헤라켄의 심연대검,4,3,33280
33551,+11 바다의 헤라켄의 심연대검,4,3,33280
33552,+12 바다의 헤라켄의 심연대검,4,3,33280
33553,+13 바다의 헤라켄의 심연대검,4,3,33280
33560,+0 관우의 심연대검,4,3,33280
33561,+1 관우의 심연대검,4,3,33280
33562,+2 관우의 심연대검,4,3,33280
33563,+3 관우의 심연대검,4,3,33280
33564,+4 관우의 심연대검,4,3,33280
33565,+5 관우의 심연대검,4,3,33280
33566,+6 관우의 심연대검,4,3,33280
33567,+7 관우의 심연대검,4,3,33280
33568,+8 관우의 심연대검,4,3,33280
33569,+9 관우의 심연대검,4,3,33280
33570,+10 관우의 심연대검,4,3,33280
33571,+11 관우의 심연대검,4,3,33280
33572,+12 관우의 심연대검,4,3,33280
33573,+13 관우의 심연대검,4,3,33280
33580,+0 백호의 심연대검,4,3,33280
33581,+1 백호의 심연대검,4,3,33280
33582,+2 백호의 심연대검,4,3,33280
33583,+3 백호의 심연대검,4,3,33280
33584,+4 백호의 심연대검,4,3,33280
33585,+5 백호의 심연대검,4,3,33280
33586,+6 백호의 심연대검,4,3,33280
33587,+7 백호의 심연대검,4,3,33280
33588,+8 백호의 심연대검,4,3,33280
33589,+9 백호의 심연대검,4,3,33280
33590,+10 백호의 심연대검,4,3,33280
33591,+11 백호의 심연대검,4,3,33280
33592,+12 백호의 심연대검,4,3,33280
33593,+13 백호의 심연대검,4,3,33280
33600,+0 락세스의 심연대검,4,3,33280
33601,+1 락세스의 심연대검,4,3,33280
33602,+2 락세스의 심연대검,4,3,33280
33603,+3 락세스의 심연대검,4,3,33280
33604,+4 락세스의 심연대검,4,3,33280
33605,+5 락세스의 심연대검,4,3,33280
33606,+6 락세스의 심연대검,4,3,33280
33607,+7 락세스의 심연대검,4,3,33280
33608,+8 락세스의 심연대검,4,3,33280
33609,+9 락세스의 심연대검,4,3,33280
33610,+10 락세스의 심연대검,4,3,33280
33611,+11 락세스의 심연대검,4,3,33280
33612,+12 락세스의 심연대검,4,3,33280
33613,+13 락세스의 심연대검,4,3,33280
34000,+0 바포메트의 늑골검,4,4,34000
34001,+1 바포메트의 늑골검,4,4,34000
34002,+2 바포메트의 늑골검,4,4,34000
34003,+3 바포메트의 늑골검,4,4,34000
34004,+4 바포메트의 늑골검,4,4,34000
34005,+5 바포메트의 늑골검,4,4,34000
34006,+6 바포메트의 늑골검,4,4,34000
34007,+7 바포메트의 늑골검,4,4,34000
34008,+8 바포메트의 늑골검,4,4,34000
34009,+9 바포메트의 늑골검,4,4,34000
34010,+10 바포메트의 늑골검,4,4,34000
34011,+11 바포메트의 늑골검,4,4,34000
34012,+12 바포메트의 늑골검,4,4,34000
34013,+13 바포메트의 늑골검,4,4,34000
34020,+0 메테오스의 버닝 클레이모어,4,4,34020
34021,+1 메테오스의 버닝 클레이모어,4,4,34020
34022,+2 메테오스의 버닝 클레이모어,4,4,34020
34023,+3 메테오스의 버닝 클레이모어,4,4,34020
34024,+4 메테오스의 버닝 클레이모어,4,4,34020
34025,+5 메테오스의 버닝 클레이모어,4,4,34020
34026,+6 메테오스의 버닝 클레이모어,4,4,34020
34027,+7 메테오스의 버닝 클레이모어,4,4,34020
34028,+8 메테오스의 버닝 클레이모어,4,4,34020
34029,+9 메테오스의 버닝 클레이모어,4,4,34020
34030,+10 메테오스의 버닝 클레이모어,4,4,34020
34031,+11 메테오스의 버닝 클레이모어,4,4,34020
34032,+12 메테오스의 버닝 클레이모어,4,4,34020
34033,+13 메테오스의 버닝 클레이모어,4,4,34020
34040,+0 그리헨텔의 대검,4,4,34040
34041,+1 그리헨텔의 대검,4,4,34040
34042,+2 그리헨텔의 대검,4,4,34040
34043,+3 그리헨텔의 대검,4,4,34040
34044,+4 그리헨텔의 대검,4,4,34040
34045,+5 그리헨텔의 대검,4,4,34040
34046,+6 그리헨텔의 대검,4,4,34040
34047,+7 그리헨텔의 대검,4,4,34040
34048,+8 그리헨텔의 대검,4,4,34040
34049,+9 그리헨텔의 대검,4,4,34040
34050,+10 그리헨텔의 대검,4,4,34040
34051,+11 그리헨텔의 대검,4,4,34040
34052,+12 그리헨텔의 대검,4,4,34040
34053,+13 그리헨텔의 대검,4,4,34040
34060,+0 벨켄의 전쟁대검,4,4,34040
34061,+1 벨켄의 전쟁대검,4,4,34040
34062,+2 벨켄의 전쟁대검,4,4,34040
34063,+3 벨켄의 전쟁대검,4,4,34040
34064,+4 벨켄의 전쟁대검,4,4,34040
34065,+5 벨켄의 전쟁대검,4,4,34040
34066,+6 벨켄의 전쟁대검,4,4,34040
34067,+7 벨켄의 전쟁대검,4,4,34040
34068,+8 벨켄의 전쟁대검,4,4,34040
34069,+9 벨켄의 전쟁대검,4,4,34040
34070,+10 벨켄의 전쟁대검,4,4,34040
34071,+11 벨켄의 전쟁대검,4,4,34040
34072,+12 벨켄의 전쟁대검,4,4,34040
34073,+13 벨켄의 전쟁대검,4,4,34040
34080,+0 카를린의 전쟁대검,4,4,34040
34081,+1 카를린의 전쟁대검,4,4,34040
34082,+2 카를린의 전쟁대검,4,4,34040
34083,+3 카를린의 전쟁대검,4,4,34040
34084,+4 카를린의 전쟁대검,4,4,34040
34085,+5 카를린의 전쟁대검,4,4,34040
34086,+6 카를린의 전쟁대검,4,4,34040
34087,+7 카를린의 전쟁대검,4,4,34040
34088,+8 카를린의 전쟁대검,4,4,34040
34089,+9 카를린의 전쟁대검,4,4,34040
34090,+10 카를린의 전쟁대검,4,4,34040
34091,+11 카를린의 전쟁대검,4,4,34040
34092,+12 카를린의 전쟁대검,4,4,34040
34093,+13 카를린의 전쟁대검,4,4,34040
34100,+0 여명의 그리헨텔 대검,4,4,34100
34101,+1 여명의 그리헨텔 대검,4,4,34100
34102,+2 여명의 그리헨텔 대검,4,4,34100
34103,+3 여명의 그리헨텔 대검,4,4,34100
34104,+4 여명의 그리헨텔 대검,4,4,34100
34105,+5 여명의 그리헨텔 대검,4,4,34100
34106,+6 여명의 그리헨텔 대검,4,4,34100
34107,+7 여명의 그리헨텔 대검,4,4,34100
34108,+8 여명의 그리헨텔 대검,4,4,34100
34109,+9 여명의 그리헨텔 대검,4,4,34100
34110,+10 여명의 그리헨텔 대검,4,4,34100
34111,+11 여명의 그리헨텔 대검,4,4,34100
34112,+12 여명의 그리헨텔 대검,4,4,34100
34113,+13 여명의 그리헨텔 대검,4,4,34100
34120,+0 불굴의 용수호자 대검,4,4,34040
34121,+1 불굴의 용수호자 대검,4,4,34040
34122,+2 불굴의 용수호자 대검,4,4,34040
34123,+3 불굴의 용수호자 대검,4,4,34040
34124,+4 불굴의 용수호자 대검,4,4,34040
34125,+5 불굴의 용수호자 대검,4,4,34040
34126,+6 불굴의 용수호자 대검,4,4,34040
34127,+7 불굴의 용수호자 대검,4,4,34040
34128,+8 불굴의 용수호자 대검,4,4,34040
34129,+9 불굴의 용수호자 대검,4,4,34040
34130,+10 불굴의 용수호자 대검,4,4,34040
34131,+11 불굴의 용수호자 대검,4,4,34040
34132,+12 불굴의 용수호자 대검,4,4,34040
34133,+13 불굴의 용수호자 대검,4,4,34040
34140,+0 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34141,+1 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34142,+2 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34143,+3 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34144,+4 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34145,+5 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34146,+6 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34147,+7 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34148,+8 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34149,+9 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34150,+10 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34151,+11 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34152,+12 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34153,+13 아크 데빌리스 나이트의 전쟁대검,4,4,34040
34160,+0 황혼의 메테오스 대검,4,4,34040
34161,+1 황혼의 메테오스 대검,4,4,34040
34162,+2 황혼의 메테오스 대검,4,4,34040
34163,+3 황혼의 메테오스 대검,4,4,34040
34164,+4 황혼의 메테오스 대검,4,4,34040
34165,+5 황혼의 메테오스 대검,4,4,34040
34166,+6 황혼의 메테오스 대검,4,4,34040
34167,+7 황혼의 메테오스 대검,4,4,34040
34168,+8 황혼의 메테오스 대검,4,4,34040
34169,+9 황혼의 메테오스 대검,4,4,34040
34170,+10 황혼의 메테오스 대검,4,4,34040
34171,+11 황혼의 메테오스 대검,4,4,34040
34172,+12 황혼의 메테오스 대검,4,4,34040
34173,+13 황혼의 메테오스 대검,4,4,34040
34180,+0 바다의 헤라켄의 전쟁대검,4,4,34040
34181,+1 바다의 헤라켄의 전쟁대검,4,4,34040
34182,+2 바다의 헤라켄의 전쟁대검,4,4,34040
34183,+3 바다의 헤라켄의 전쟁대검,4,4,34040
34184,+4 바다의 헤라켄의 전쟁대검,4,4,34040
34185,+5 바다의 헤라켄의 전쟁대검,4,4,34040
34186,+6 바다의 헤라켄의 전쟁대검,4,4,34040
34187,+7 바다의 헤라켄의 전쟁대검,4,4,34040
34188,+8 바다의 헤라켄의 전쟁대검,4,4,34040
34189,+9 바다의 헤라켄의 전쟁대검,4,4,34040
34190,+10 바다의 헤라켄의 전쟁대검,4,4,34040
34191,+11 바다의 헤라켄의 전쟁대검,4,4,34040
34192,+12 바다의 헤라켄의 전쟁대검,4,4,34040
34193,+13 바다의 헤라켄의 전쟁대검,4,4,34040
34200,+0 백호의 전쟁대검,4,4,34040
34201,+1 백호의 전쟁대검,4,4,34040
34202,+2 백호의 전쟁대검,4,4,34040
34203,+3 백호의 전쟁대검,4,4,34040
34204,+4 백호의 전쟁대검,4,4,34040
34205,+5 백호의 전쟁대검,4,4,34040
34206,+6 백호의 전쟁대검,4,4,34040
34207,+7 백호의 전쟁대검,4,4,34040
34208,+8 백호의 전쟁대검,4,4,34040
34209,+9 백호의 전쟁대검,4,4,34040
34210,+10 백호의 전쟁대검,4,4,34040
34211,+11 백호의 전쟁대검,4,4,34040
34212,+12 백호의 전쟁대검,4,4,34040
34213,+13 백호의 전쟁대검,4,4,34040
34220,+0 락세스의 전쟁대검,4,4,34040
34221,+1 락세스의 전쟁대검,4,4,34040
34222,+2 락세스의 전쟁대검,4,4,34040
34223,+3 락세스의 전쟁대검,4,4,34040
34224,+4 락세스의 전쟁대검,4,4,34040
34225,+5 락세스의 전쟁대검,4,4,34040
34226,+6 락세스의 전쟁대검,4,4,34040
34227,+7 락세스의 전쟁대검,4,4,34040
34228,+8 락세스의 전쟁대검,4,4,34040
34229,+9 락세스의 전쟁대검,4,4,34040
34230,+10 락세스의 전쟁대검,4,4,34040
34231,+11 락세스의 전쟁대검,4,4,34040
34232,+12 락세스의 전쟁대검,4,4,34040
34233,+13 락세스의 전쟁대검,4,4,34040
35000,+0 아벨루스 대검,4,5,35000
35001,+1 아벨루스 대검,4,5,35000
35002,+2 아벨루스 대검,4,5,35000
35003,+3 아벨루스 대검,4,5,35000
35004,+4 아벨루스 대검,4,5,35000
35005,+5 아벨루스 대검,4,5,35000
35006,+6 아벨루스 대검,4,5,35000
35007,+7 아벨루스 대검,4,5,35000
35008,+8 아벨루스 대검,4,5,35000
35009,+9 아벨루스 대검,4,5,35000
35010,+10 아벨루스 대검,4,5,35000
35011,+11 아벨루스 대검,4,5,35000
35012,+12 아벨루스 대검,4,5,35000
35013,+13 아벨루스 대검,4,5,35000
35020,+0 광휘의 그리헨텔 대검,4,5,35020
35021,+1 광휘의 그리헨텔 대검,4,5,35020
35022,+2 광휘의 그리헨텔 대검,4,5,35020
35023,+3 광휘의 그리헨텔 대검,4,5,35020
35024,+4 광휘의 그리헨텔 대검,4,5,35020
35025,+5 광휘의 그리헨텔 대검,4,5,35020
35026,+6 광휘의 그리헨텔 대검,4,5,35020
35027,+7 광휘의 그리헨텔 대검,4,5,35020
35028,+8 광휘의 그리헨텔 대검,4,5,35020
35029,+9 광휘의 그리헨텔 대검,4,5,35020
35030,+10 광휘의 그리헨텔 대검,4,5,35020
35031,+11 광휘의 그리헨텔 대검,4,5,35020
35032,+12 광휘의 그리헨텔 대검,4,5,35020
35033,+13 광휘의 그리헨텔 대검,4,5,35020
35040,+0 칠흑의 메테오스 대검,4,5,35000
35041,+1 칠흑의 메테오스 대검,4,5,35000
35042,+2 칠흑의 메테오스 대검,4,5,35000
35043,+3 칠흑의 메테오스 대검,4,5,35000
35044,+4 칠흑의 메테오스 대검,4,5,35000
35045,+5 칠흑의 메테오스 대검,4,5,35000
35046,+6 칠흑의 메테오스 대검,4,5,35000
35047,+7 칠흑의 메테오스 대검,4,5,35000
35048,+8 칠흑의 메테오스 대검,4,5,35000
35049,+9 칠흑의 메테오스 대검,4,5,35000
35050,+10 칠흑의 메테오스 대검,4,5,35000
35051,+11 칠흑의 메테오스 대검,4,5,35000
35052,+12 칠흑의 메테오스 대검,4,5,35000
35053,+13 칠흑의 메테오스 대검,4,5,35000
40000,+0 쌍칼,5,0,40000
40001,+1 쌍칼,5,0,40000
40002,+2 쌍칼,5,0,40000
40003,+3 쌍칼,5,0,40000
40004,+4 쌍칼,5,0,40000
40005,+5 쌍칼,5,0,40000
40006,+6 쌍칼,5,0,40000
40007,+7 쌍칼,5,0,40000
40008,+8 쌍칼,5,0,40000
40009,+9 쌍칼,5,0,40000
40010,+10 쌍칼,5,0,40000
40011,+11 쌍칼,5,0,40000
40012,+12 쌍칼,5,0,40000
40013,+13 쌍칼,5,0,40000
40020,+0 보급형 환영의 쌍검,5,0,40000
40021,+1 보급형 환영의 쌍검,5,0,40000
40022,+2 보급형 환영의 쌍검,5,0,40000
40023,+3 보급형 환영의 쌍검,5,0,40000
40024,+4 보급형 환영의 쌍검,5,0,40000
40025,+5 보급형 환영의 쌍검,5,0,40000
40026,+6 보급형 환영의 쌍검,5,0,40000
40027,+7 보급형 환영의 쌍검,5,0,40000
40028,+8 보급형 환영의 쌍검,5,0,40000
40029,+9 보급형 환영의 쌍검,5,0,40000
40030,+10 보급형 환영의 쌍검,5,0,40000
40031,+11 보급형 환영의 쌍검,5,0,40000
40032,+12 보급형 환영의 쌍검,5,0,40000
40033,+13 보급형 환영의 쌍검,5,0,40000
40040,+0 낡은 수호자 쌍검,5,0,40040
40041,+1 낡은 수호자 쌍검,5,0,40040
40042,+2 낡은 수호자 쌍검,5,0,40040
40043,+3 낡은 수호자 쌍검,5,0,40040
40044,+4 낡은 수호자 쌍검,5,0,40040
40045,+5 낡은 수호자 쌍검,5,0,40040
40046,+6 낡은 수호자 쌍검,5,0,40040
40047,+7 낡은 수호자 쌍검,5,0,40040
40048,+8 낡은 수호자 쌍검,5,0,40040
40049,+9 낡은 수호자 쌍검,5,0,40040
40050,+10 낡은 수호자 쌍검,5,0,40040
40051,+11 낡은 수호자 쌍검,5,0,40040
40052,+12 낡은 수호자 쌍검,5,0,40040
40053,+13 낡은 수호자 쌍검,5,0,40040
41000,+0 마법 쌍칼,5,1,41000
41001,+1 마법 쌍칼,5,1,41000
41002,+2 마법 쌍칼,5,1,41000
41003,+3 마법 쌍칼,5,1,41000
41004,+4 마법 쌍칼,5,1,41000
41005,+5 마법 쌍칼,5,1,41000
41006,+6 마법 쌍칼,5,1,41000
41007,+7 마법 쌍칼,5,1,41000
41008,+8 마법 쌍칼,5,1,41000
41009,+9 마법 쌍칼,5,1,41000
41010,+10 마법 쌍칼,5,1,41000
41011,+11 마법 쌍칼,5,1,41000
41012,+12 마법 쌍칼,5,1,41000
41013,+13 마법 쌍칼,5,1,41000
41020,+0 황천의 쌍검,5,1,41000
41021,+1 황천의 쌍검,5,1,41000
41022,+2 황천의 쌍검,5,1,41000
41023,+3 황천의 쌍검,5,1,41000
41024,+4 황천의 쌍검,5,1,41000
41025,+5 황천의 쌍검,5,1,41000
41026,+6 황천의 쌍검,5,1,41000
41027,+7 황천의 쌍검,5,1,41000
41028,+8 황천의 쌍검,5,1,41000
41029,+9 황천의 쌍검,5,1,41000
41030,+10 황천의 쌍검,5,1,41000
41031,+11 황천의 쌍검,5,1,41000
41032,+12 황천의 쌍검,5,1,41000
41033,+13 황천의 쌍검,5,1,41000
41040,+0 천상군의 쌍검,5,1,41040
41041,+1 천상군의 쌍검,5,1,41040
41042,+2 천상군의 쌍검,5,1,41040
41043,+3 천상군의 쌍검,5,1,41040
41044,+4 천상군의 쌍검,5,1,41040
41045,+5 천상군의 쌍검,5,1,41040
41046,+6 천상군의 쌍검,5,1,41040
41047,+7 천상군의 쌍검,5,1,41040
41048,+8 천상군의 쌍검,5,1,41040
41049,+9 천상군의 쌍검,5,1,41040
41050,+10 천상군의 쌍검,5,1,41040
41051,+11 천상군의 쌍검,5,1,41040
41052,+12 천상군의 쌍검,5,1,41040
41053,+13 천상군의 쌍검,5,1,41040
41060,+0 신월의 의식용 쌍검,5,1,41060
41061,+1 신월의 의식용 쌍검,5,1,41060
41062,+2 신월의 의식용 쌍검,5,1,41060
41063,+3 신월의 의식용 쌍검,5,1,41060
41064,+4 신월의 의식용 쌍검,5,1,41060
41065,+5 신월의 의식용 쌍검,5,1,41060
41066,+6 신월의 의식용 쌍검,5,1,41060
41067,+7 신월의 의식용 쌍검,5,1,41060
41068,+8 신월의 의식용 쌍검,5,1,41060
41069,+9 신월의 의식용 쌍검,5,1,41060
41070,+10 신월의 의식용 쌍검,5,1,41060
41071,+11 신월의 의식용 쌍검,5,1,41060
41072,+12 신월의 의식용 쌍검,5,1,41060
41073,+13 신월의 의식용 쌍검,5,1,41060
41080,+0 뒤틀린 수호자 쌍검,5,1,41080
41081,+1 뒤틀린 수호자 쌍검,5,1,41080
41082,+2 뒤틀린 수호자 쌍검,5,1,41080
41083,+3 뒤틀린 수호자 쌍검,5,1,41080
41084,+4 뒤틀린 수호자 쌍검,5,1,41080
41085,+5 뒤틀린 수호자 쌍검,5,1,41080
41086,+6 뒤틀린 수호자 쌍검,5,1,41080
41087,+7 뒤틀린 수호자 쌍검,5,1,41080
41088,+8 뒤틀린 수호자 쌍검,5,1,41080
41089,+9 뒤틀린 수호자 쌍검,5,1,41080
41090,+10 뒤틀린 수호자 쌍검,5,1,41080
41091,+11 뒤틀린 수호자 쌍검,5,1,41080
41092,+12 뒤틀린 수호자 쌍검,5,1,41080
41093,+13 뒤틀린 수호자 쌍검,5,1,41080
42000,+0 스톰 브링거,5,2,42000
42001,+1 스톰 브링거,5,2,42000
42002,+2 스톰 브링거,5,2,42000
42003,+3 스톰 브링거,5,2,42000
42004,+4 스톰 브링거,5,2,42000
42005,+5 스톰 브링거,5,2,42000
