mID,mName
84092,+12 바이스의 전쟁완드
84093,+13 바이스의 전쟁완드
84100,+0 여명의 그리헨텔 완드
84101,+1 여명의 그리헨텔 완드
84102,+2 여명의 그리헨텔 완드
84103,+3 여명의 그리헨텔 완드
84104,+4 여명의 그리헨텔 완드
84105,+5 여명의 그리헨텔 완드
84106,+6 여명의 그리헨텔 완드
84107,+7 여명의 그리헨텔 완드
84108,+8 여명의 그리헨텔 완드
84109,+9 여명의 그리헨텔 완드
84110,+10 여명의 그리헨텔 완드
84111,+11 여명의 그리헨텔 완드
84112,+12 여명의 그리헨텔 완드
84113,+13 여명의 그리헨텔 완드
84120,+0 불굴의 용수호자 완드
84121,+1 불굴의 용수호자 완드
84122,+2 불굴의 용수호자 완드
84123,+3 불굴의 용수호자 완드
84124,+4 불굴의 용수호자 완드
84125,+5 불굴의 용수호자 완드
84126,+6 불굴의 용수호자 완드
84127,+7 불굴의 용수호자 완드
84128,+8 불굴의 용수호자 완드
84129,+9 불굴의 용수호자 완드
84130,+10 불굴의 용수호자 완드
84131,+11 불굴의 용수호자 완드
84132,+12 불굴의 용수호자 완드
84133,+13 불굴의 용수호자 완드
84140,+0 황혼의 메테오스 완드
84141,+1 황혼의 메테오스 완드
84142,+2 황혼의 메테오스 완드
84143,+3 황혼의 메테오스 완드
84144,+4 황혼의 메테오스 완드
84145,+5 황혼의 메테오스 완드
84146,+6 황혼의 메테오스 완드
84147,+7 황혼의 메테오스 완드
84148,+8 황혼의 메테오스 완드
84149,+9 황혼의 메테오스 완드
84150,+10 황혼의 메테오스 완드
84151,+11 황혼의 메테오스 완드
84152,+12 황혼의 메테오스 완드
84153,+13 황혼의 메테오스 완드
85000,+0 아벨루스 완드
85001,+1 아벨루스 완드
85002,+2 아벨루스 완드
85003,+3 아벨루스 완드
85004,+4 아벨루스 완드
85005,+5 아벨루스 완드
85006,+6 아벨루스 완드
85007,+7 아벨루스 완드
85008,+8 아벨루스 완드
85009,+9 아벨루스 완드
85010,+10 아벨루스 완드
85011,+11 아벨루스 완드
85012,+12 아벨루스 완드
85013,+13 아벨루스 완드
85020,+0 광휘의 그리헨텔 완드
85021,+1 광휘의 그리헨텔 완드
85022,+2 광휘의 그리헨텔 완드
85023,+3 광휘의 그리헨텔 완드
85024,+4 광휘의 그리헨텔 완드
85025,+5 광휘의 그리헨텔 완드
85026,+6 광휘의 그리헨텔 완드
85027,+7 광휘의 그리헨텔 완드
85028,+8 광휘의 그리헨텔 완드
85029,+9 광휘의 그리헨텔 완드
85030,+10 광휘의 그리헨텔 완드
85031,+11 광휘의 그리헨텔 완드
85032,+12 광휘의 그리헨텔 완드
85033,+13 광휘의 그리헨텔 완드
85040,+0 칠흑의 메테오스 완드
85041,+1 칠흑의 메테오스 완드
85042,+2 칠흑의 메테오스 완드
85043,+3 칠흑의 메테오스 완드
85044,+4 칠흑의 메테오스 완드
85045,+5 칠흑의 메테오스 완드
85046,+6 칠흑의 메테오스 완드
85047,+7 칠흑의 메테오스 완드
85048,+8 칠흑의 메테오스 완드
85049,+9 칠흑의 메테오스 완드
85050,+10 칠흑의 메테오스 완드
85051,+11 칠흑의 메테오스 완드
85052,+12 칠흑의 메테오스 완드
85053,+13 칠흑의 메테오스 완드
90000,+0 수련용 지팡이
90001,+1 수련용 지팡이
90002,+2 수련용 지팡이
90003,+3 수련용 지팡이
90004,+4 수련용 지팡이
90005,+5 수련용 지팡이
90006,+6 수련용 지팡이
90007,+7 수련용 지팡이
90008,+8 수련용 지팡이
90009,+9 수련용 지팡이
90010,+10 수련용 지팡이
90011,+11 수련용 지팡이
90012,+12 수련용 지팡이
90013,+13 수련용 지팡이
90020,+0 지혜의 지팡이
90021,+1 지혜의 지팡이
90022,+2 지혜의 지팡이
90023,+3 지혜의 지팡이
90024,+4 지혜의 지팡이
90025,+5 지혜의 지팡이
90026,+6 지혜의 지팡이
90027,+7 지혜의 지팡이
90028,+8 지혜의 지팡이
90029,+9 지혜의 지팡이
90030,+10 지혜의 지팡이
90031,+11 지혜의 지팡이
90032,+12 지혜의 지팡이
90033,+13 지혜의 지팡이
90040,+0 보급형 환영의 지팡이
90041,+1 보급형 환영의 지팡이
90042,+2 보급형 환영의 지팡이
90043,+3 보급형 환영의 지팡이
90044,+4 보급형 환영의 지팡이
90045,+5 보급형 환영의 지팡이
90046,+6 보급형 환영의 지팡이
90047,+7 보급형 환영의 지팡이
90048,+8 보급형 환영의 지팡이
90049,+9 보급형 환영의 지팡이
90050,+10 보급형 환영의 지팡이
90051,+11 보급형 환영의 지팡이
90052,+12 보급형 환영의 지팡이
90053,+13 보급형 환영의 지팡이
90060,+0 낡은 수호자 지팡이
90061,+1 낡은 수호자 지팡이
90062,+2 낡은 수호자 지팡이
90063,+3 낡은 수호자 지팡이
90064,+4 낡은 수호자 지팡이
90065,+5 낡은 수호자 지팡이
90066,+6 낡은 수호자 지팡이
90067,+7 낡은 수호자 지팡이
90068,+8 낡은 수호자 지팡이
90069,+9 낡은 수호자 지팡이
90070,+10 낡은 수호자 지팡이
90071,+11 낡은 수호자 지팡이
90072,+12 낡은 수호자 지팡이
90073,+13 낡은 수호자 지팡이
91000,+0 힘의 지팡이
91001,+1 힘의 지팡이
91002,+2 힘의 지팡이
91003,+3 힘의 지팡이
91004,+4 힘의 지팡이
91005,+5 힘의 지팡이
91006,+6 힘의 지팡이
91007,+7 힘의 지팡이
91008,+8 힘의 지팡이
91009,+9 힘의 지팡이
91010,+10 힘의 지팡이
91011,+11 힘의 지팡이
91012,+12 힘의 지팡이
91013,+13 힘의 지팡이
91020,+0 마법의 지팡이
91021,+1 마법의 지팡이
91022,+2 마법의 지팡이
91023,+3 마법의 지팡이
91024,+4 마법의 지팡이
91025,+5 마법의 지팡이
91026,+6 마법의 지팡이
91027,+7 마법의 지팡이
91028,+8 마법의 지팡이
91029,+9 마법의 지팡이
91030,+10 마법의 지팡이
91031,+11 마법의 지팡이
91032,+12 마법의 지팡이
91033,+13 마법의 지팡이
91040,+0 마나의 지팡이
91041,+1 마나의 지팡이
91042,+2 마나의 지팡이
91043,+3 마나의 지팡이
91044,+4 마나의 지팡이
91045,+5 마나의 지팡이
91046,+6 마나의 지팡이
91047,+7 마나의 지팡이
91048,+8 마나의 지팡이
91049,+9 마나의 지팡이
91050,+10 마나의 지팡이
91051,+11 마나의 지팡이
91052,+12 마나의 지팡이
91053,+13 마나의 지팡이
91060,+0 황천의 지팡이
91061,+1 황천의 지팡이
91062,+2 황천의 지팡이
91063,+3 황천의 지팡이
91064,+4 황천의 지팡이
91065,+5 황천의 지팡이
91066,+6 황천의 지팡이
91067,+7 황천의 지팡이
91068,+8 황천의 지팡이
91069,+9 황천의 지팡이
91070,+10 황천의 지팡이
91071,+11 황천의 지팡이
91072,+12 황천의 지팡이
91073,+13 황천의 지팡이
91080,+0 지상군의 지팡이
91081,+1 지상군의 지팡이
91082,+2 지상군의 지팡이
91083,+3 지상군의 지팡이
91084,+4 지상군의 지팡이
91085,+5 지상군의 지팡이
91086,+6 지상군의 지팡이
91087,+7 지상군의 지팡이
91088,+8 지상군의 지팡이
91089,+9 지상군의 지팡이
91090,+10 지상군의 지팡이
91091,+11 지상군의 지팡이
91092,+12 지상군의 지팡이
91093,+13 지상군의 지팡이
91100,+0 신월의 의식용 지팡이
91101,+1 신월의 의식용 지팡이
91102,+2 신월의 의식용 지팡이
91103,+3 신월의 의식용 지팡이
91104,+4 신월의 의식용 지팡이
91105,+5 신월의 의식용 지팡이
91106,+6 신월의 의식용 지팡이
91107,+7 신월의 의식용 지팡이
91108,+8 신월의 의식용 지팡이
91109,+9 신월의 의식용 지팡이
91110,+10 신월의 의식용 지팡이
91111,+11 신월의 의식용 지팡이
91112,+12 신월의 의식용 지팡이
91113,+13 신월의 의식용 지팡이
91120,+0 뒤틀린 수호자 지팡이
91121,+1 뒤틀린 수호자 지팡이
91122,+2 뒤틀린 수호자 지팡이
91123,+3 뒤틀린 수호자 지팡이
91124,+4 뒤틀린 수호자 지팡이
91125,+5 뒤틀린 수호자 지팡이
91126,+6 뒤틀린 수호자 지팡이
91127,+7 뒤틀린 수호자 지팡이
91128,+8 뒤틀린 수호자 지팡이
91129,+9 뒤틀린 수호자 지팡이
91130,+10 뒤틀린 수호자 지팡이
91131,+11 뒤틀린 수호자 지팡이
91132,+12 뒤틀린 수호자 지팡이
91133,+13 뒤틀린 수호자 지팡이
92000,+0 레바테인
92001,+1 레바테인
92002,+2 레바테인
92003,+3 레바테인
92004,+4 레바테인
92005,+5 레바테인
92006,+6 레바테인
92007,+7 레바테인
92008,+8 레바테인
92009,+9 레바테인
92010,+10 레바테인
92011,+11 레바테인
92012,+12 레바테인
92013,+13 레바테인
92020,+0 프레이야의 지팡이
92021,+1 프레이야의 지팡이
92022,+2 프레이야의 지팡이
92023,+3 프레이야의 지팡이
92024,+4 프레이야의 지팡이
92025,+5 프레이야의 지팡이
92026,+6 프레이야의 지팡이
92027,+7 프레이야의 지팡이
92028,+8 프레이야의 지팡이
92029,+9 프레이야의 지팡이
92030,+10 프레이야의 지팡이
92031,+11 프레이야의 지팡이
92032,+12 프레이야의 지팡이
92033,+13 프레이야의 지팡이
92040,+0 비숍의 지팡이
92041,+1 비숍의 지팡이
92042,+2 비숍의 지팡이
92043,+3 비숍의 지팡이
92044,+4 비숍의 지팡이
92045,+5 비숍의 지팡이
92046,+6 비숍의 지팡이
92047,+7 비숍의 지팡이
92048,+8 비숍의 지팡이
92049,+9 비숍의 지팡이
92050,+10 비숍의 지팡이
92051,+11 비숍의 지팡이
92052,+12 비숍의 지팡이
92053,+13 비숍의 지팡이
92060,+0 에리스의 지팡이
92061,+1 에리스의 지팡이
92062,+2 에리스의 지팡이
92063,+3 에리스의 지팡이
92064,+4 에리스의 지팡이
92065,+5 에리스의 지팡이
92066,+6 에리스의 지팡이
92067,+7 에리스의 지팡이
92068,+8 에리스의 지팡이
92069,+9 에리스의 지팡이
92070,+10 에리스의 지팡이
92071,+11 에리스의 지팡이
92072,+12 에리스의 지팡이
92073,+13 에리스의 지팡이
92080,+0 네케브의 지팡이
92081,+1 네케브의 지팡이
92082,+2 네케브의 지팡이
92083,+3 네케브의 지팡이
92084,+4 네케브의 지팡이
92085,+5 네케브의 지팡이
92086,+6 네케브의 지팡이
92087,+7 네케브의 지팡이
92088,+8 네케브의 지팡이
92089,+9 네케브의 지팡이
92090,+10 네케브의 지팡이
92091,+11 네케브의 지팡이
92092,+12 네케브의 지팡이
92093,+13 네케브의 지팡이
92100,+0 엘프리스의 지팡이
92101,+1 엘프리스의 지팡이
92102,+2 엘프리스의 지팡이
92103,+3 엘프리스의 지팡이
92104,+4 엘프리스의 지팡이
92105,+5 엘프리스의 지팡이
92106,+6 엘프리스의 지팡이
92107,+7 엘프리스의 지팡이
92108,+8 엘프리스의 지팡이
92109,+9 엘프리스의 지팡이
92110,+10 엘프리스의 지팡이
92111,+11 엘프리스의 지팡이
92112,+12 엘프리스의 지팡이
92113,+13 엘프리스의 지팡이
92120,+0 호텐 플로츠의 지팡이
92121,+1 호텐 플로츠의 지팡이
92122,+2 호텐 플로츠의 지팡이
92123,+3 호텐 플로츠의 지팡이
92124,+4 호텐 플로츠의 지팡이
92125,+5 호텐 플로츠의 지팡이
92126,+6 호텐 플로츠의 지팡이
92127,+7 호텐 플로츠의 지팡이
92128,+8 호텐 플로츠의 지팡이
92129,+9 호텐 플로츠의 지팡이
92130,+10 호텐 플로츠의 지팡이
92131,+11 호텐 플로츠의 지팡이
92132,+12 호텐 플로츠의 지팡이
92133,+13 호텐 플로츠의 지팡이
92140,+0 환영 군단병의 지팡이
92141,+1 환영 군단병의 지팡이
92142,+2 환영 군단병의 지팡이
92143,+3 환영 군단병의 지팡이
92144,+4 환영 군단병의 지팡이
92145,+5 환영 군단병의 지팡이
92146,+6 환영 군단병의 지팡이
92147,+7 환영 군단병의 지팡이
92148,+8 환영 군단병의 지팡이
92149,+9 환영 군단병의 지팡이
92150,+10 환영 군단병의 지팡이
92151,+11 환영 군단병의 지팡이
92152,+12 환영 군단병의 지팡이
92153,+13 환영 군단병의 지팡이
92160,+0 정예 지상군의 지팡이
92161,+1 정예 지상군의 지팡이
92162,+2 정예 지상군의 지팡이
92163,+3 정예 지상군의 지팡이
92164,+4 정예 지상군의 지팡이
92165,+5 정예 지상군의 지팡이
92166,+6 정예 지상군의 지팡이
92167,+7 정예 지상군의 지팡이
92168,+8 정예 지상군의 지팡이
92169,+9 정예 지상군의 지팡이
92170,+10 정예 지상군의 지팡이
92171,+11 정예 지상군의 지팡이
92172,+12 정예 지상군의 지팡이
92173,+13 정예 지상군의 지팡이
92180,+0 만월의 의식용 지팡이
92181,+1 만월의 의식용 지팡이
92182,+2 만월의 의식용 지팡이
92183,+3 만월의 의식용 지팡이
92184,+4 만월의 의식용 지팡이
92185,+5 만월의 의식용 지팡이
92186,+6 만월의 의식용 지팡이
92187,+7 만월의 의식용 지팡이
92188,+8 만월의 의식용 지팡이
92189,+9 만월의 의식용 지팡이
92190,+10 만월의 의식용 지팡이
92191,+11 만월의 의식용 지팡이
92192,+12 만월의 의식용 지팡이
92193,+13 만월의 의식용 지팡이
92200,+0 미드나잇 에르메스의 지팡이
92201,+1 미드나잇 에르메스의 지팡이
92202,+2 미드나잇 에르메스의 지팡이
92203,+3 미드나잇 에르메스의 지팡이
92204,+4 미드나잇 에르메스의 지팡이
92205,+5 미드나잇 에르메스의 지팡이
92206,+6 미드나잇 에르메스의 지팡이
92207,+7 미드나잇 에르메스의 지팡이
92208,+8 미드나잇 에르메스의 지팡이
92209,+9 미드나잇 에르메스의 지팡이
92210,+10 미드나잇 에르메스의 지팡이
92211,+11 미드나잇 에르메스의 지팡이
92212,+12 미드나잇 에르메스의 지팡이
92213,+13 미드나잇 에르메스의 지팡이
92220,+0 광기의 수호자 지팡이
92221,+1 광기의 수호자 지팡이
92222,+2 광기의 수호자 지팡이
92223,+3 광기의 수호자 지팡이
92224,+4 광기의 수호자 지팡이
92225,+5 광기의 수호자 지팡이
92226,+6 광기의 수호자 지팡이
92227,+7 광기의 수호자 지팡이
92228,+8 광기의 수호자 지팡이
92229,+9 광기의 수호자 지팡이
92230,+10 광기의 수호자 지팡이
92231,+11 광기의 수호자 지팡이
92232,+12 광기의 수호자 지팡이
92233,+13 광기의 수호자 지팡이
93000,+0 알라타리엘의 지팡이
93001,+1 알라타리엘의 지팡이
93002,+2 알라타리엘의 지팡이
93003,+3 알라타리엘의 지팡이
93004,+4 알라타리엘의 지팡이
93005,+5 알라타리엘의 지팡이
93006,+6 알라타리엘의 지팡이
93007,+7 알라타리엘의 지팡이
93008,+8 알라타리엘의 지팡이
93009,+9 알라타리엘의 지팡이
93010,+10 알라타리엘의 지팡이
93011,+11 알라타리엘의 지팡이
93012,+12 알라타리엘의 지팡이
93013,+13 알라타리엘의 지팡이
93020,+0 패더 스태프
93021,+1 패더 스태프
93022,+2 패더 스태프
93023,+3 패더 스태프
93024,+4 패더 스태프
93025,+5 패더 스태프
93026,+6 패더 스태프
93027,+7 패더 스태프
93028,+8 패더 스태프
93029,+9 패더 스태프
93030,+10 패더 스태프
93031,+11 패더 스태프
93032,+12 패더 스태프
93033,+13 패더 스태프
93040,+0 뇌격의 지팡이
93041,+1 뇌격의 지팡이
93042,+2 뇌격의 지팡이
93043,+3 뇌격의 지팡이
93044,+4 뇌격의 지팡이
93045,+5 뇌격의 지팡이
93046,+6 뇌격의 지팡이
93047,+7 뇌격의 지팡이
93048,+8 뇌격의 지팡이
93049,+9 뇌격의 지팡이
93050,+10 뇌격의 지팡이
93051,+11 뇌격의 지팡이
93052,+12 뇌격의 지팡이
93053,+13 뇌격의 지팡이
93060,+0 유게네스의 지팡이
93061,+1 유게네스의 지팡이
93062,+2 유게네스의 지팡이
93063,+3 유게네스의 지팡이
93064,+4 유게네스의 지팡이
93065,+5 유게네스의 지팡이
93066,+6 유게네스의 지팡이
93067,+7 유게네스의 지팡이
93068,+8 유게네스의 지팡이
93069,+9 유게네스의 지팡이
93070,+10 유게네스의 지팡이
93071,+11 유게네스의 지팡이
93072,+12 유게네스의 지팡이
93073,+13 유게네스의 지팡이
93100,+0 감시자의 지팡이
93101,+1 감시자의 지팡이
93102,+2 감시자의 지팡이
93103,+3 감시자의 지팡이
93104,+4 감시자의 지팡이
